2019-05-05 17:25:20,532: Mouse moved to (1022, 668)
2019-05-05 17:25:20,540: Mouse moved to (1021, 668)
2019-05-05 17:25:20,548: Mouse moved to (1020, 669)
2019-05-05 17:25:20,556: Mouse moved to (1020, 670)
2019-05-05 17:25:20,572: Mouse moved to (1019, 670)
2019-05-05 17:25:20,660: Mouse moved to (1018, 670)
2019-05-05 17:25:20,667: Mouse moved to (1017, 670)
2019-05-05 17:25:20,676: Mouse moved to (1016, 670)
2019-05-05 17:25:20,683: Mouse moved to (1015, 670)
2019-05-05 17:25:20,691: Mouse moved to (1013, 670)
2019-05-05 17:25:20,698: Mouse moved to (1010, 669)
2019-05-05 17:25:20,706: Mouse moved to (1006, 667)
2019-05-05 17:25:20,714: Mouse moved to (1000, 665)
2019-05-05 17:25:20,722: Mouse moved to (992, 660)
2019-05-05 17:25:20,730: Mouse moved to (985, 656)
2019-05-05 17:25:20,738: Mouse moved to (976, 651)
2019-05-05 17:25:20,746: Mouse moved to (965, 643)
2019-05-05 17:25:20,754: Mouse moved to (945, 630)
2019-05-05 17:25:20,762: Mouse moved to (921, 614)
2019-05-05 17:25:20,770: Mouse moved to (888, 587)
2019-05-05 17:25:20,778: Mouse moved to (836, 547)
2019-05-05 17:25:20,785: Mouse moved to (800, 525)
2019-05-05 17:25:20,793: Mouse moved to (768, 503)
2019-05-05 17:25:20,801: Mouse moved to (734, 481)
2019-05-05 17:25:20,809: Mouse moved to (712, 465)
2019-05-05 17:25:20,817: Mouse moved to (692, 453)
2019-05-05 17:25:20,825: Mouse moved to (674, 441)
2019-05-05 17:25:20,834: Mouse moved to (660, 431)
2019-05-05 17:25:20,841: Mouse moved to (648, 423)
2019-05-05 17:25:20,849: Mouse moved to (640, 417)
2019-05-05 17:25:20,857: Mouse moved to (632, 411)
2019-05-05 17:25:20,865: Mouse moved to (628, 407)
2019-05-05 17:25:20,873: Mouse moved to (622, 401)
